trip_distance,fare_amount,ride_time,pickup_hour,PULocationID,DOLocationID,passenger_count,payment_type
0.01,-2.5,0.5666666666666667,12,199,227,1,1
0.01,2.5,0.5666666666666667,12,199,227,1,1
0.83,6.5,7.083333333333333,12,197,226,2,1
1.19,8.5,10.416666666666666,12,198,134,1,0
1.19,8.5,10.866666666666667,12,134,136,1,0
1.99,11.0,14.7,12,134,88,1,0
0.8,17.2,23.683333333333334,12,72,81,1,0
1.3,17.2,12.683333333333334,12,106,123,1,0
1.28,10.5,15.55,12,194,154,2,1
1.65,9.0,11.233333333333333,12,133,223,2,0
1.05,6.5,7.533333333333333,12,77,235,1,1
0.84,7.0,9.216666666666667,12,117,154,1,0
1.52,11.0,15.9,12,190,163,1,0
7.61,31.0,40.333333333333336,12,135,109,1,0
3.7,18.0,26.466666666666665,12,88,228,1,0
1.9,9.5,11.45,12,200,154,1,0
1.5,8.0,8.55,12,197,228,1,1
2.3,11.0,13.583333333333334,12,40,228,0,1
1.51,8.0,9.566666666666666,12,115,225,3,0
1.65,11.0,16.116666666666667,12,197,226,1,1
0.93,7.0,8.5,12,194,163,1,0
0.48,7.5,10.366666666666667,12,141,66,1,0
19.5,52.0,69.35,12,107,156,1,1
11.0,36.0,38.65,12,10,233,1,1
0.7,6.0,6.55,11,198,135,1,0
1.46,9.0,11.4,12,134,41,1,0
0.4,4.5,3.8833333333333333,12,197,252,1,0
0.55,4.0,2.2666666666666666,12,197,225,1,0
4.09,19.5,27.316666666666666,12,197,88,1,0
1.56,8.5,11.266666666666667,12,92,235,1,0
0.5,4.0,2.5,12,205,46,1,0
1.05,6.5,7.283333333333333,12,40,156,2,0
1.65,8.5,10.166666666666666,12,58,46,1,1
6.76,25.0,27.683333333333334,12,134,233,2,0
22.25,52.0,58.25,12,107,250,2,1
2.0,10.5,14.533333333333333,12,91,156,0,1
1.8,11.0,15.083333333333334,12,134,223,0,0
1.9,13.0,20.033333333333335,12,195,156,0,1
5.93,19.0,15.133333333333333,12,135,11,1,1
3.25,17.5,25.633333333333333,12,88,48,1,0
1.21,8.0,9.783333333333333,12,132,226,2,0
1.06,8.0,9.733333333333333,12,198,155,1,0
1.01,6.5,7.45,12,198,133,1,0
1.81,10.0,13.816666666666666,12,134,222,5,1
2.27,10.0,12.083333333333334,12,190,225,5,0
0.59,4.5,3.7666666666666666,12,220,225,1,0
2.05,10.5,12.95,12,200,133,1,1
1.11,7.5,9.1,12,197,134,1,0
0.98,6.5,6.733333333333333,12,91,101,4,0
0.64,5.0,4.683333333333334,12,88,163,1,0
0.9,6.0,6.4,12,135,223,2,1
0.8,6.0,6.833333333333333,12,91,137,1,0
1.6,8.5,10.45,12,92,130,1,0
0.63,5.5,5.7,12,117,46,1,0
1.7,8.0,8.416666666666666,12,37,225,2,1
4.5,22.5,31.183333333333334,12,197,97,3,1
3.0,14.5,19.616666666666667,12,153,156,2,0
2.87,16.0,23.4,12,68,226,1,0
1.53,11.0,15.816666666666666,12,197,226,1,0
0.99,8.0,10.65,12,198,41,1,0
1.0,8.0,11.183333333333334,12,153,101,1,0
1.2,10.5,15.516666666666667,12,190,219,1,0
1.5,8.0,9.766666666666667,12,205,135,0,1
18.51,52.0,64.11666666666666,12,107,66,1,0
2.72,15.0,20.783333333333335,12,37,219,1,0
1.91,9.0,11.633333333333333,12,153,118,1,0
1.41,7.5,7.583333333333333,12,20,228,1,0
0.7,4.5,3.533333333333333,12,200,41,1,0
1.83,11.0,15.083333333333334,12,199,133,1,0
0.83,6.5,7.15,12,199,136,3,0
1.7,11.5,16.233333333333334,12,118,226,4,0
1.5,8.0,9.15,12,40,48,1,0
1.34,-8.0,10.133333333333333,12,195,77,2,3
1.34,8.0,10.133333333333333,12,195,77,2,1
0.97,75.0,0.03333333333333333,12,107,253,5,0
19.5,52.0,64.35,12,107,220,1,0
15.57,49.5,57.516666666666666,12,107,244,2,0
2.02,9.5,10.466666666666667,12,218,118,1,1
0.44,3.5,1.5,12,174,238,1,0
18.11,52.0,57.81666666666667,12,107,154,1,1
2.59,15.5,23.7,12,40,151,6,0
9.36,31.5,34.71666666666667,12,113,22,1,0
0.24,4.0,3.783333333333333,12,197,73,1,1
6.52,22.5,25.0,12,200,232,2,0
1.7,10.0,12.6,12,197,156,1,0
1.6,12.5,19.166666666666668,12,134,155,1,1
22.1,64.5,52.483333333333334,12,198,199,1,1
1.8,12.0,17.733333333333334,12,134,133,2,0
19.12,52.0,55.18333333333333,12,107,39,1,0
12.0,36.5,32.15,12,221,131,1,0
3.2,20.5,32.1,12,92,46,0,0
1.61,8.0,8.85,12,115,252,1,0
0.74,5.0,4.066666666666666,12,199,228,1,1
4.53,18.5,24.683333333333334,12,68,252,1,0
2.6,15.5,23.383333333333333,12,220,154,1,0
3.2,18.0,28.533333333333335,12,132,200,1,0
3.14,15.0,20.316666666666666,12,117,163,1,0
12.3,67.2,371.0,12,3,82,1,0
1.9,19.2,22.366666666666667,12,62,75,1,0
5.7,27.2,36.96666666666667,12,146,158,1,0
7.21,55.0,19.083333333333332,12,113,138,2,0
16.94,65.0,51.8,12,141,125,2,0
1.0,14.0,23.35,12,141,46,2,0
18.4,52.0,63.31666666666667,12,107,40,3,0
5.92,17.5,13.033333333333333,12,184,127,1,1
3.32,13.5,14.3,12,205,11,2,0
3.46,18.5,25.75,12,10,97,4,1
2.64,14.0,18.8,12,218,23,1,0
10.66,33.0,33.61666666666667,12,113,154,1,0
2.2,11.0,12.816666666666666,12,134,227,1,0
2.2,11.5,14.85,12,199,46,1,0
0.7,5.5,6.25,12,191,48,2,0
2.4,9.5,10.133333333333333,12,58,200,1,0
1.15,7.0,8.0,12,174,220,1,0
0.99,6.5,7.3,12,197,226,1,0
0.6,5.0,4.75,12,198,226,1,1
2.09,12.0,16.15,12,117,133,2,0
2.05,11.0,13.45,12,219,155,2,0
8.56,65.47,20.65,12,80,125,4,0
0.87,6.0,6.233333333333333,12,198,156,1,0
0.3,3.5,2.783333333333333,12,132,219,2,0
4.73,19.5,26.616666666666667,12,123,225,1,1
0.15,20.0,0.23333333333333334,12,177,204,1,0
15.73,100.0,55.71666666666667,12,7,48,2,0
1.71,9.0,10.383333333333333,12,197,154,1,1
0.99,8.0,10.666666666666666,12,132,157,1,0
4.56,20.5,29.483333333333334,12,153,105,1,0
9.46,30.0,32.15,12,221,106,1,0
1.66,10.0,12.616666666666667,12,77,235,1,1
9.85,31.0,31.116666666666667,12,113,226,1,1
3.79,15.0,14.8,12,115,101,1,0
12.04,52.0,39.21666666666667,12,217,125,6,0
3.95,14.0,14.6,12,219,130,1,0
3.52,15.0,17.4,12,112,73,1,0
9.86,41.5,56.733333333333334,12,60,46,3,0
1.53,12.0,17.55,12,91,137,1,0
0.8,7.0,9.516666666666667,12,119,220,1,0
0.0,50.0,85.55,10,113,131,1,0
0.91,7.5,9.983333333333333,12,88,157,1,0
17.91,52.0,69.95,12,107,219,2,0
5.32,24.0,35.916666666666664,12,205,138,1,0
1.68,9.5,11.983333333333333,12,77,48,1,0
12.45,31.5,22.366666666666667,12,107,84,3,0
0.59,6.5,7.9,12,116,226,1,1
2.9,13.0,16.7,12,191,41,1,0
1.01,9.0,12.433333333333334,12,37,134,1,0
2.42,13.0,18.0,12,195,220,1,0
1.24,12.0,18.333333333333332,12,195,66,1,0
1.37,9.5,14.1,12,58,156,1,0
9.57,31.5,34.36666666666667,12,198,232,2,1
0.8,5.5,5.15,12,198,252,1,0
0.8,6.0,6.433333333333334,12,220,133,1,1
2.7,11.5,14.65,12,115,136,1,0
1.59,10.5,14.8,11,197,155,3,0
1.08,10.5,14.833333333333334,12,133,97,4,0
2.24,11.5,15.15,12,197,39,1,0
3.58,17.5,23.566666666666666,12,125,222,1,0
0.42,5.5,6.083333333333333,12,198,225,1,1
1.15,7.5,8.0,12,197,226,1,0
0.5,4.0,3.1666666666666665,12,197,225,2,0
11.9,41.5,47.2,12,132,91,4,0
6.33,21.5,22.716666666666665,12,74,226,1,0
7.73,34.0,49.233333333333334,12,113,219,1,0
1.03,9.0,12.95,12,58,46,5,1
2.08,10.5,12.883333333333333,12,134,225,5,1
1.24,7.0,7.933333333333334,12,116,225,2,1
1.39,8.0,9.15,12,199,135,2,0
0.68,5.5,5.716666666666667,12,68,77,1,0
2.32,12.5,17.566666666666666,12,208,220,1,1
3.23,22.5,36.61666666666667,12,192,97,1,1
0.49,5.0,5.183333333333334,12,194,155,1,0
9.72,29.5,22.583333333333332,12,135,131,1,0
0.0,65.0,0.21666666666666667,12,185,213,1,0
17.39,52.0,48.65,12,107,101,1,0
3.45,15.0,20.366666666666667,12,190,73,3,1
1.96,13.0,19.583333333333332,12,197,163,3,0
1.05,6.0,5.566666666666666,12,133,223,1,0
2.17,10.5,12.416666666666666,12,133,107,2,0
5.49,23.0,31.716666666666665,12,92,73,2,1
0.95,5.0,3.183333333333333,12,64,225,2,0
19.29,57.0,55.516666666666666,12,107,244,1,0
2.1,10.5,13.35,12,135,135,1,0
1.0,6.5,7.2,12,40,135,1,0
1.84,9.5,11.9,12,205,223,1,0
8.24,31.0,38.1,12,100,126,1,0
8.77,26.5,24.016666666666666,12,113,225,1,0
1.4,10.0,13.783333333333333,12,133,225,4,0
0.0,2.5,0.1,12,37,41,1,1
17.3,52.0,69.1,12,37,125,2,1
6.82,27.0,30.8,12,191,11,6,0
20.98,76.0,87.25,12,107,16,2,1
9.82,32.0,33.733333333333334,12,107,59,1,1
4.87,21.0,27.75,12,37,107,1,0
1.03,7.0,8.566666666666666,12,153,130,1,0
8.88,25.0,16.566666666666666,12,194,131,1,0
2.13,19.0,31.433333333333334,12,190,154,2,0
3.69,18.0,24.716666666666665,13,77,134,2,0
4.05,22.5,33.2,12,60,90,1,0
1.25,9.5,13.433333333333334,12,115,252,1,0
3.35,15.5,17.8,12,116,213,1,0
2.96,12.0,13.5,12,112,251,1,1
1.03,8.5,11.566666666666666,12,200,136,1,0
2.83,13.5,16.6,12,40,66,1,0
4.76,24.0,36.266666666666666,12,58,73,1,1
0.77,11.0,16.8,12,133,97,1,0
1.37,10.5,14.8,12,153,130,1,0
1.79,9.5,11.833333333333334,12,112,155,1,0
11.32,36.5,38.766666666666666,12,113,219,1,0
1.75,11.0,14.883333333333333,12,117,133,1,0
8.04,28.5,31.766666666666666,12,221,134,1,0
1.01,7.0,8.816666666666666,12,198,154,1,0
1.05,7.5,9.883333333333333,12,132,130,1,1
7.4,25.0,25.516666666666666,12,198,64,1,1
2.13,11.5,15.366666666666667,12,119,157,1,0
1.98,13.0,18.9,12,132,235,1,1
1.28,9.0,12.266666666666667,12,153,223,1,1
13.61,42.5,42.78333333333333,12,195,0,1,0
2.32,12.0,15.8,12,88,134,1,0
1.23,10.5,15.6,12,141,154,1,0
4.51,18.5,21.25,12,133,141,1,1
16.9,70.0,60.21666666666667,12,107,154,1,0
0.44,4.5,4.533333333333333,12,134,46,1,0
1.7,10.0,13.3,12,42,227,1,0
12.32,40.5,45.18333333333333,12,107,47,1,0
1.03,6.5,6.966666666666667,12,141,223,1,1
1.26,7.5,8.183333333333334,12,198,133,1,0
2.31,13.0,18.433333333333334,12,58,155,1,1
2.03,10.5,14.083333333333334,12,190,251,1,0
10.44,29.0,22.383333333333333,12,113,155,2,0
21.72,61.0,52.53333333333333,12,107,86,1,0
2.65,15.0,21.45,12,200,155,1,0
13.14,38.5,43.85,12,221,130,1,0
1.13,7.5,9.716666666666667,12,40,154,1,0
1.37,8.5,10.966666666666667,12,141,46,1,0
2.58,11.5,13.916666666666666,12,40,134,1,0
9.29,39.5,53.833333333333336,12,221,253,1,0
2.73,14.0,19.016666666666666,12,153,220,1,0
1.53,8.0,9.25,12,219,226,1,0
2.38,13.5,18.883333333333333,12,198,223,1,0
17.82,52.0,75.8,12,107,41,2,0
0.73,6.5,8.233333333333333,12,221,253,1,0
3.6,15.5,18.566666666666666,12,10,66,1,0
6.42,20.5,18.716666666666665,12,10,218,1,0
1.1,8.5,10.816666666666666,12,190,156,1,0
0.41,4.0,3.0833333333333335,12,134,156,2,0
1.21,11.0,17.116666666666667,12,191,177,1,0
15.2,52.0,81.7,12,7,219,1,0
2.5,12.5,17.65,12,132,136,1,0
2.34,12.0,16.833333333333332,12,118,154,1,0
0.72,6.0,6.783333333333333,12,132,157,1,0
1.4,10.0,13.983333333333333,12,133,157,1,0
0.9,8.0,10.033333333333333,12,191,155,1,0
1.2,7.0,7.816666666666666,12,116,225,1,0
1.73,8.5,10.516666666666667,12,190,252,1,0
0.68,6.0,6.433333333333334,12,116,134,1,1
2.36,14.0,21.7,12,141,238,2,0
0.47,4.0,2.6666666666666665,12,194,163,1,0
1.37,10.0,13.816666666666666,12,112,66,1,0
1.11,9.5,13.516666666666667,12,40,154,1,0
17.1,52.0,54.93333333333333,12,107,155,1,0
1.15,7.5,9.616666666666667,12,133,133,2,0
6.72,21.5,16.85,12,115,250,2,0
1.11,6.5,6.783333333333333,12,199,159,1,0
1.18,7.0,6.883333333333334,12,200,41,1,0
1.4,8.5,10.166666666666666,12,133,134,1,0
3.1,17.0,22.683333333333334,12,133,228,1,0
11.81,40.5,40.78333333333333,12,221,131,2,0
7.23,23.0,19.966666666666665,12,113,40,6,0
16.82,52.0,51.666666666666664,12,107,155,4,0
1.6,11.0,15.916666666666666,12,198,48,1,1
1.3,9.5,13.766666666666667,12,191,223,1,1
0.4,8.0,11.833333333333334,12,141,219,1,1
2.2,13.5,19.85,12,133,135,1,0
1.0,7.5,9.866666666666667,12,132,134,1,0
1.9,10.0,12.616666666666667,12,200,155,1,0
0.8,9.0,12.7,12,132,46,1,0
1.59,11.0,15.866666666666667,12,100,101,1,1
5.02,17.5,15.483333333333333,12,107,205,2,1
3.43,18.5,28.566666666666666,11,153,225,1,1
1.09,7.0,7.45,12,198,225,1,0
1.93,11.0,13.6,12,197,154,1,1
0.65,6.0,7.083333333333333,12,191,226,1,0
17.52,52.0,45.75,12,123,125,2,0
2.65,13.0,16.333333333333332,12,141,225,2,0
0.0,2.5,1.0833333333333333,12,220,252,1,1
4.1,33.2,61.8,12,134,40,1,0
1.7,9.5,12.133333333333333,12,123,223,1,0
0.8,5.0,3.8,12,135,154,1,0
10.3,34.0,38.18333333333333,12,113,154,2,0
9.47,38.0,51.11666666666667,12,135,131,1,0
6.3,24.5,33.13333333333333,12,68,192,1,0
2.12,10.5,13.3,12,190,225,1,0
3.39,19.0,26.716666666666665,12,220,139,1,0
17.23,105.0,36.9,12,191,0,4,0
0.0,2.5,0.26666666666666666,12,117,135,1,0
17.93,52.0,70.93333333333334,12,107,235,1,1
1.0,8.0,10.933333333333334,12,40,177,1,0
6.1,26.5,33.7,12,58,38,0,0
18.23,52.0,58.31666666666667,12,107,219,1,0
16.04,63.5,33.78333333333333,12,40,254,3,1
4.98,24.0,34.6,12,192,219,1,0
1.31,10.0,14.783333333333333,12,191,218,3,1
3.34,13.0,15.1,12,190,218,1,1
0.57,5.5,6.033333333333333,12,132,155,1,0
1.44,12.5,19.5,12,133,226,2,1
0.65,5.0,5.1,12,134,154,1,0
0.5,5.5,5.683333333333334,12,135,157,1,0
0.34,5.0,5.45,12,135,163,1,1
1.75,8.5,11.083333333333334,12,112,106,1,0
5.74,26.5,38.55,12,91,35,3,0
1.24,7.0,7.266666666666667,12,118,41,1,0
2.26,13.0,18.683333333333334,12,132,106,1,1
1.61,9.0,12.016666666666667,12,91,200,1,1
0.01,52.0,0.1,12,199,227,1,1
2.29,12.0,15.35,12,199,226,1,1
0.73,-7.5,11.016666666666667,12,40,219,2,3
0.73,7.5,11.016666666666667,12,40,219,2,1
3.21,15.5,21.366666666666667,12,195,228,5,0
2.08,9.5,11.05,12,37,133,5,0
9.55,33.0,37.71666666666667,12,107,91,1,0
1.27,9.0,12.533333333333333,12,134,97,5,0
1.33,14.0,22.8,12,190,156,5,0
0.0,10.0,0.08333333333333333,12,221,253,1,0
2.6,12.5,16.516666666666666,12,200,73,1,0
2.2,12.0,15.633333333333333,12,64,156,2,0
1.4,10.0,13.65,12,134,135,1,1
1.3,9.5,13.583333333333334,12,153,163,0,0
0.0,89.0,0.06666666666666667,12,221,253,3,1
0.0,-89.0,0.05,12,107,125,3,2
0.0,89.0,0.05,12,107,125,3,1
9.4,33.5,40.6,12,184,129,1,1
1.99,11.5,14.4,12,132,225,1,0
0.69,5.0,4.35,12,116,133,1,0
0.99,7.0,8.516666666666667,12,115,226,1,0
0.4,5.0,5.1,12,195,101,1,0
2.0,12.5,17.883333333333333,12,197,41,1,0
1.46,8.0,9.583333333333334,12,199,159,3,1
4.94,22.5,32.75,12,137,163,4,1
17.0,52.0,57.13333333333333,12,107,223,1,0
1.07,6.5,7.083333333333333,12,129,106,2,0
0.5,6.0,6.866666666666666,12,77,223,1,0
1.42,10.0,13.983333333333333,12,153,156,2,1
11.93,-34.0,22.783333333333335,12,107,147,3,3
11.93,34.0,22.783333333333335,12,107,143,3,1
8.7,27.0,28.383333333333333,12,113,130,1,0
17.29,52.0,51.5,12,107,219,2,1
7.56,35.5,51.9,12,113,156,1,0
1.25,7.5,9.816666666666666,12,191,163,2,0
12.2,41.5,46.88333333333333,12,107,15,3,0
1.19,8.0,9.866666666666667,12,84,156,1,0
0.91,7.5,10.3,12,132,155,1,1
9.0,35.5,46.71666666666667,12,60,97,1,0
1.0,16.2,35.083333333333336,12,64,251,1,0
1.14,7.0,7.466666666666667,12,133,223,1,0
2.81,12.5,15.55,12,132,200,2,1
0.91,7.0,8.766666666666667,12,174,118,1,0
0.57,6.5,8.45,13,42,219,1,1
0.94,7.0,8.45,13,191,46,1,0
8.0,34.0,47.96666666666667,12,113,163,3,0
15.32,44.5,34.13333333333333,12,107,69,2,1
5.46,18.0,18.066666666666666,12,113,114,1,0
4.62,19.0,24.05,12,74,177,1,1
19.92,52.0,60.516666666666666,12,107,22,1,1
8.89,25.0,17.733333333333334,12,141,131,1,0
0.61,9.0,13.383333333333333,12,84,157,2,0
1.08,7.0,8.516666666666667,12,84,156,1,0
1.24,7.0,8.266666666666667,12,135,88,5,0
3.14,15.5,21.55,12,153,138,5,0
6.71,24.0,29.266666666666666,12,107,188,1,0
4.51,21.5,30.7,12,192,219,2,0
6.75,24.5,18.3,12,107,254,1,0
0.5,4.5,4.433333333333334,12,125,144,1,1
9.1,29.0,30.366666666666667,12,113,226,1,0
1.38,9.5,12.366666666666667,12,198,163,1,0
0.6,8.5,12.116666666666667,12,221,219,2,0
6.9,30.0,37.35,12,218,126,1,0
18.11,52.0,52.13333333333333,12,107,131,1,1
2.84,22.5,38.15,12,132,151,2,1
16.23,52.0,61.6,12,107,244,1,0
1.01,9.0,12.25,11,198,133,1,0
2.55,12.0,16.066666666666666,12,115,228,1,0
1.19,7.5,8.416666666666666,12,117,228,1,1
7.5,28.0,31.3,12,40,64,1,1
2.0,10.0,12.366666666666667,12,37,251,1,0
4.4,23.5,38.85,12,220,223,2,0
1.8,10.5,13.833333333333334,12,221,157,1,0
2.5,11.0,12.733333333333333,12,208,11,1,0
4.6,22.0,32.833333333333336,12,192,226,1,0
0.99,9.5,13.483333333333333,11,190,134,1,0
2.42,11.5,14.183333333333334,12,220,22,2,1
3.41,16.0,21.35,12,199,177,2,1
4.1,21.0,29.8,12,20,177,2,0
1.86,10.5,14.616666666666667,12,84,235,1,0
0.6,6.5,7.966666666666667,12,132,97,1,0
1.18,8.5,11.05,12,135,66,1,0
2.06,12.5,18.25,12,153,200,1,0
1.16,7.0,7.733333333333333,12,40,235,1,1
1.55,11.5,18.316666666666666,12,58,156,1,1
0.94,6.0,5.55,12,197,225,1,1
3.63,18.0,25.2,12,197,223,1,0
1.5,13.0,19.866666666666667,12,112,235,1,0
1.21,9.0,12.566666666666666,12,135,154,2,1
3.5,15.5,21.416666666666668,12,199,218,1,0
19.23,52.0,73.18333333333334,12,107,48,1,1
4.23,19.5,26.266666666666666,12,125,133,1,0
0.92,6.5,8.016666666666667,12,116,154,1,0
1.63,9.0,10.266666666666667,12,134,225,1,0
1.4,9.5,16.4,12,153,48,1,0
1.7,12.0,19.4,12,134,163,1,0
0.8,15.2,5.9,12,22,24,1,0
2.33,12.0,16.433333333333334,12,197,154,1,0
0.94,7.0,8.866666666666667,12,132,135,1,1
0.79,7.5,9.533333333333333,12,134,155,1,0
0.56,5.5,5.466666666666667,12,84,222,1,0
0.89,8.0,11.383333333333333,12,133,219,1,0
19.66,72.0,35.93333333333333,12,117,254,1,0
8.1,25.5,19.616666666666667,12,204,66,1,1
13.2,33.2,48.21666666666667,12,23,88,1,0
0.5,4.0,2.7666666666666666,12,200,135,1,0
2.0,10.0,12.25,12,117,251,1,1
0.68,5.0,4.733333333333333,12,220,73,1,0
8.19,27.0,30.0,12,60,163,1,0
10.0,36.5,44.85,12,60,219,1,1
9.64,29.0,29.833333333333332,12,113,77,1,0
1.84,11.5,15.3,12,134,225,1,0
2.13,10.0,12.016666666666667,12,197,135,1,0
1.61,10.0,13.683333333333334,12,117,134,1,1
11.0,34.5,37.483333333333334,13,113,156,0,0
21.2,2.5,0.1,13,120,138,1,1
0.0,4.0,3.1,13,120,138,1,1
0.0,2.5,0.03333333333333333,13,120,138,0,1
18.8,52.0,51.0,13,107,73,4,0
3.38,17.0,24.316666666666666,13,64,46,1,1
0.0,3.25,0.6666666666666666,13,159,184,1,1
0.0,2.5,0.7833333333333333,13,159,184,1,0
0.0,2.5,0.3333333333333333,13,221,184,1,0
0.0,2.5,0.5833333333333334,13,221,184,1,1
0.0,2.5,0.45,13,120,138,1,1
2.2,15.5,24.65,13,37,219,2,0
3.3,16.5,23.566666666666666,13,117,73,2,0
3.3,15.0,19.933333333333334,13,88,226,3,0
1.4,7.5,7.233333333333333,13,117,227,1,0
1.5,10.5,13.65,13,200,135,1,0
1.9,8.5,9.016666666666667,13,193,86,1,0
1.0,6.5,7.15,13,191,177,1,0
0.7,6.5,7.716666666666667,13,84,154,1,0
2.0,11.0,15.15,13,132,88,1,0
10.34,33.5,35.416666666666664,13,113,219,2,0
1.0,9.5,14.1,13,132,157,3,0
2.5,15.0,23.033333333333335,13,153,48,1,0
0.9,6.5,7.083333333333333,13,42,219,0,0
1.2,7.0,8.35,13,153,154,0,0
0.8,8.0,11.75,13,92,107,1,1
3.1,15.0,21.366666666666667,13,192,163,2,1
1.3,11.5,17.95,13,40,222,6,1
1.4,7.0,7.55,13,112,107,0,0
2.1,13.0,18.683333333333334,13,92,163,0,0
2.61,12.5,17.05,13,192,130,1,0
1.6,9.0,11.433333333333334,13,77,163,1,0
1.0,8.5,11.216666666666667,13,141,223,1,0
5.0,21.5,30.683333333333334,13,174,135,1,0
0.07,2.5,0.6333333333333333,13,185,101,1,1
1.0,12.0,18.95,13,194,157,1,1
1.1,7.0,8.483333333333333,13,141,219,1,0
0.5,4.0,3.316666666666667,13,200,135,1,0
0.9,6.5,8.8,13,117,46,1,0
2.3,12.0,18.116666666666667,13,117,22,1,0
2.2,10.0,16.3,13,20,136,1,0
2.8,15.0,21.65,13,58,226,1,0
0.5,5.0,4.533333333333333,13,133,163,1,0
1.3,11.0,15.8,13,132,97,1,0
18.25,55.0,61.333333333333336,13,107,137,1,0
0.6,4.0,2.7,13,197,73,1,0
1.8,10.5,13.566666666666666,13,64,226,1,0
1.4,7.0,7.3,13,198,225,1,0
4.0,19.5,27.85,13,197,66,1,0
2.3,12.0,15.033333333333333,13,221,253,2,0
1.5,7.0,6.583333333333333,13,37,41,2,1
2.0,10.0,11.066666666666666,13,37,135,0,1
2.1,11.0,14.066666666666666,13,117,252,0,0
3.66,17.0,22.65,12,219,177,1,1
1.33,10.0,14.116666666666667,13,153,163,1,0
1.84,12.0,17.5,13,88,66,6,1
17.24,52.0,49.56666666666667,13,107,192,1,0
6.15,25.5,35.35,13,132,86,1,0
2.1,12.5,17.633333333333333,13,141,135,1,0
0.8,5.5,5.166666666666667,13,191,135,4,1
0.9,6.5,6.933333333333334,13,191,155,1,0
17.07,52.0,79.73333333333333,13,107,11,3,0
7.2,26.5,29.133333333333333,13,113,206,1,1
1.6,11.0,15.216666666666667,13,192,141,1,0
1.7,10.5,13.65,13,68,88,1,0
1.3,9.5,12.95,13,137,39,1,1
17.5,52.0,52.36666666666667,13,63,125,1,0
1.4,8.5,11.633333333333333,13,37,91,1,1
2.8,14.5,20.683333333333334,13,221,253,1,0
0.8,5.5,4.933333333333334,13,221,253,1,0
9.3,29.0,31.866666666666667,13,221,253,1,0
1.46,9.0,11.216666666666667,13,119,106,1,0
1.58,9.0,11.566666666666666,13,135,156,1,1
16.86,52.0,73.03333333333333,13,40,125,1,0
18.3,52.0,77.08333333333333,13,107,97,1,0
1.61,9.0,10.7,13,117,225,1,0
0.0,52.0,0.5833333333333334,13,107,125,1,1
14.3,40.5,39.71666666666667,13,107,5,1,1
1.1,9.0,13.55,13,190,156,6,0
1.4,8.5,10.733333333333333,13,198,227,6,0
1.7,10.0,14.716666666666667,13,198,251,2,0
1.3,7.0,7.35,13,220,133,1,0
17.6,52.0,55.96666666666667,13,115,125,1,0
0.38,3.5,2.3,13,208,106,1,1
1.64,9.0,10.066666666666666,13,129,220,1,0
2.06,10.0,12.05,13,129,235,1,1
20.8,52.0,71.85,13,107,250,2,1
0.58,4.0,2.7666666666666666,13,187,138,1,1
8.5,26.5,22.583333333333332,13,220,64,1,0
0.5,5.0,5.25,13,75,250,0,1
4.6,21.5,31.516666666666666,13,218,219,0,0
1.9,11.0,14.416666666666666,13,37,177,1,0
0.7,6.0,6.65,13,58,66,1,0
1.8,10.5,13.566666666666666,13,191,163,1,1
9.12,31.0,33.95,13,221,219,1,0
0.9,5.5,7.1,13,218,220,1,1
3.5,14.0,20.033333333333335,13,10,223,1,1
10.0,32.0,31.233333333333334,13,60,228,2,0
8.9,32.0,39.6,13,200,209,2,1
0.97,5.0,3.7666666666666666,13,118,228,3,0
2.21,11.0,14.483333333333333,13,200,133,3,0
4.42,20.5,29.233333333333334,13,115,235,3,1
1.2,10.0,14.433333333333334,13,88,66,2,0
2.7,14.0,19.5,13,205,228,1,0
1.3,13.0,20.883333333333333,13,133,177,3,1
2.79,15.5,23.083333333333332,13,208,222,1,0
1.37,12.0,18.033333333333335,13,194,177,1,0
14.96,43.0,36.38333333333333,13,113,220,1,0
0.9,5.5,5.533333333333333,13,137,159,3,0
14.68,50.5,57.71666666666667,13,107,23,3,1
2.2,12.5,17.816666666666666,13,115,130,1,0
0.5,6.0,6.716666666666667,13,112,163,1,0
2.0,17.0,27.983333333333334,13,133,130,2,1
0.8,6.0,6.8,13,134,154,2,1
0.6,4.5,3.2,13,132,226,1,0
2.3,11.0,13.283333333333333,13,198,227,2,0
4.2,19.5,29.55,13,117,137,2,0
2.3,12.0,16.25,13,88,219,1,0
1.0,7.5,9.783333333333333,13,37,154,1,1
2.9,12.5,16.35,13,191,77,1,0
0.42,4.0,3.2666666666666666,13,197,73,2,1
0.92,6.0,6.2,13,37,41,3,0
1.19,8.5,11.583333333333334,13,191,48,2,0
1.0,6.5,6.566666666666666,13,197,225,2,0
1.4,12.0,19.116666666666667,13,37,222,2,0
3.3,19.0,28.633333333333333,13,194,200,2,0
5.49,39.0,65.81666666666666,13,221,253,1,1
17.28,52.0,55.78333333333333,13,107,219,5,1
0.68,5.0,4.35,13,112,222,1,0
0.95,7.0,8.883333333333333,13,133,163,1,0
1.09,7.0,7.75,13,141,154,1,1
0.83,5.0,4.616666666666666,13,132,163,1,0
6.92,22.0,18.9,13,132,250,1,0
1.6,10.0,13.416666666666666,13,208,137,2,0
1.3,8.0,9.433333333333334,13,88,155,2,0
0.9,5.5,5.066666666666666,13,198,133,2,0
4.9,17.5,16.283333333333335,13,115,137,1,0
1.74,10.0,13.4,13,92,218,1,0
